[C:\Users\Physics-Lab\Desktop\Programs\Hyun\R-Tmeasurement-4pt_325.exe 1 1 221125_ht.dat 1e-2 50 300 3 ]

Time(sec)	Temperature(K)	     Resistance(Ohm)	    Current(A) TempError(K) ResError(Ohm) CurrError(A)
396.015	63.275	8.34E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
398.419	63.382	8.48E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
400.815	63.487	8.89E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
403.214	63.594	8.67E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
405.614	63.701	8.60E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
408.015	63.808	8.37E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
410.415	63.915	8.43E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
412.818	64.02	8.69E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
415.215	64.128	8.22E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
417.615	64.235	8.33E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
420.017	64.341	8.10E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
422.418	64.447	7.85E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
424.821	64.553	7.59E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
427.218	64.659	7.86E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
429.62	64.767	7.54E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
432.019	64.873	7.86E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
434.419	64.979	7.36E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
436.825	65.086	7.96E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
439.225	65.193	7.50E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
441.627	65.298	7.95E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
444.021	65.403	8.13E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
446.424	65.511	8.17E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
448.83	65.618	7.88E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
451.223	65.727	8.29E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
453.623	65.837	8.44E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
456.024	65.944	7.76E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
458.424	66.054	7.46E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
460.828	66.163	7.43E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
463.225	66.273	8.15E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
465.625	66.383	7.66E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
468.025	66.493	8.26E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
470.426	66.602	7.86E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
472.83	66.708	8.24E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
475.228	66.82	8.35E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
477.628	66.927	7.58E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
480.03	67.037	7.44E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
482.429	67.151	7.89E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
